ID,sentiment
1158,0
1159,1
1160,1
1161,1
1162,0
1163,2
1164,1
1165,0
1166,1
1167,0
1168,1
1169,1
1170,1
1171,1
1172,1
1173,0
1174,1
1175,1
1176,2
1177,2
1178,0
1179,0
1180,1
1181,2
1182,2
1183,1
1184,1
1185,2
1186,1
1187,2
1188,0
1189,1
1190,1
1191,2
1192,2
1193,0
1194,0
1195,1
1196,2
1197,1
1198,1
1199,1
1200,1
1201,2
1202,1
1203,0
1204,2
1205,2
1206,0
1207,1
1208,1
1209,1
1210,1
1211,0
1212,0
1213,0
1214,1
1215,0
1216,0
1217,0
1218,0
1219,0
1220,1
1221,0
1222,0
1223,1
1224,1
1225,0
1226,0
1227,2
1228,1
1229,2
1230,0
1231,2
1232,2
1233,0
1234,0
1235,0
1236,1
1237,2
1238,0
1239,1
1240,0
1241,2
1242,0
1243,0
1244,0
1245,2
1246,2
1247,0
1248,2
1249,2
1250,1
1251,1
1252,0
1253,0
1254,0
1255,0
1256,0
1257,1
1258,0
1259,1
1260,1
1261,1
1262,2
1263,0
1264,1
1265,2
1266,0
1267,2
1268,1
1269,2
1270,2
1271,2
1272,0
1273,1
1274,0
1275,0
1276,1
1277,0
1278,1
1279,2
1280,0
1281,1
1282,2
1283,2
1284,1
1285,0
1286,1
1287,0
1288,0
1289,2
1290,0
1291,1
1292,2
1293,2
1294,0
1295,1
1296,1
1297,1
1298,2
1299,0
1300,0
1301,0
1302,2
1303,1
1304,0
1305,2
1306,2
1307,1
1308,2
1309,1
1310,1
1311,0
1312,1
1313,1
1314,1
1315,1
1316,1
1317,1
1318,2
1319,2
1320,1
1321,1
1322,1
1323,0
1324,1
1325,0
1326,2
1327,0
1328,2
1329,1
1330,1
1331,0
1332,2
1333,0
1334,2
1335,0
1336,0
1337,2
1338,0
1339,1
1340,0
1341,2
1342,1
1343,2
1344,1
1345,0
1346,2
1347,0
1348,0
1349,0
1350,0
1351,2
1352,1
1353,0
1354,0
1355,1
1356,1
1357,0
1358,1
1359,1
1360,0
1361,1
1362,0
1363,0
1364,0
1365,0
1366,1
1367,2
1368,0
1369,1
1370,0
1371,2
1372,1
1373,2
1374,1
1375,1
1376,1
1377,1
1378,0
1379,1
1380,0
1381,1
1382,1
1383,1
1384,2
1385,2
1386,1
1387,1
1388,0
1389,2
1390,2
1391,0
1392,2
1393,0
1394,0
1395,1
1396,1
1397,0
1398,0
1399,2
1400,1
1401,0
1402,0
1403,2
1404,0
1405,1
1406,2
1407,0
1408,0
1409,1
1410,1
1411,1
1412,2
1413,2
1414,1
1415,1
1416,1
1417,0
1418,1
1419,1
1420,1
1421,1
1422,2
1423,0
1424,0
1425,0
1426,2
1427,0
1428,0
1429,1
1430,1
1431,0
1432,0
1433,0
1434,1
1435,1
1436,0
1437,1
1438,0
1439,1
1440,2
1441,1
1442,2
1443,1
1444,0
1445,2
1446,1
1447,1
1448,1
1449,2
1450,1
1451,2
1452,1
1453,1
1454,1
1455,0
1456,0
1457,1
1458,1
1459,1
1460,1
1461,0
1462,0
1463,1
1464,0
1465,1
1466,2
1467,0
1468,2
1469,2
1470,1
1471,1
1472,2
1473,2
1474,0
1475,2
1476,0
1477,2
1478,0
1479,2
1480,2
1481,0
1482,0
1483,0
1484,2
1485,1
1486,1
1487,1
1488,1
1489,2
1490,0
1491,1
1492,2
1493,1
1494,1
1495,2
1496,0
1497,2
1498,2
1499,1
1500,1
1501,0
1502,1
1503,1
1504,2
1505,2
1506,1
1507,1
1508,0
1509,1
1510,1
1511,0
1512,1
1513,1
1514,0
1515,0
1516,1
1517,2
1518,1
1519,0
1520,1
1521,1
1522,0
1523,2
1524,1
1525,1
1526,1
1527,1
1528,0
1529,2
1530,1
1531,1
1532,2
1533,2
1534,2
1535,1
1536,2
1537,1
1538,1
1539,1
1540,1
1541,2
1542,2
1543,2
1544,1
1545,1
1546,1
1547,1
1548,0
1549,1
1550,1
1551,2
1552,0
1553,0
1554,0
1555,1
1556,0
1557,0
1558,1
1559,1
1560,2
1561,2
1562,1
1563,1
1564,1
1565,0
1566,1
1567,0
1568,0
1569,1
1570,1
1571,2
1572,0
1573,0
1574,1
1575,0
1576,1
1577,2
1578,2
1579,1
1580,1
1581,1
1582,0
1583,0
1584,0
1585,0
1586,0
1587,1
1588,0
1589,2
1590,1
1591,1
1592,2
1593,2
1594,1
1595,2
1596,1
1597,1
1598,1
1599,0
1600,1
1601,1
1602,1
1603,0
1604,1
1605,1
1606,1
1607,1
1608,0
1609,0
1610,1
1611,1
1612,2
1613,2
1614,2
1615,1
1616,0
1617,2
1618,1
1619,2
1620,0
1621,0
1622,1
1623,0
1624,0
1625,1
1626,2
1627,2
1628,0
1629,2
1630,2
1631,0
1632,1
1633,1
1634,0
1635,1
1636,1
1637,0
1638,1
1639,2
1640,0
1641,2
1642,0
1643,1
1644,0
1645,0
1646,1
1647,1
1648,1
1649,2
1650,2
1651,0
1652,0
1653,1
1654,1
1655,2
1656,0
1657,2
1658,2
1659,0
1660,2
1661,2
1662,2
1663,0
1664,1
1665,1
1666,0
1667,0
1668,1
1669,0
1670,0
1671,0
1672,1
1673,2
1674,2
1675,1
1676,0
1677,1
1678,0
1679,0
1680,1
1681,1
1682,1
1683,1
1684,1
1685,1
1686,0
1687,2
1688,2
1689,0
1690,1
1691,1
1692,1
1693,0
1694,1
1695,2
1696,0
1697,1
1698,0
1699,0
1700,2
1701,0
1702,1
1703,0
1704,0
1705,2
1706,0
1707,1
1708,1
1709,0
1710,0
1711,2
1712,0
1713,0
1714,2
1715,2
1716,1
1717,1
1718,1
1719,0
1720,1
1721,1
1722,0
1723,0
1724,1
1725,2
1726,1
1727,2
1728,1
1729,1
1730,1
1731,1
1732,0
1733,2
1734,1
1735,1
1736,2
1737,2
1738,0
1739,2
1740,2
1741,1
1742,0
1743,1
1744,2
1745,1
1746,0
1747,1
1748,0
1749,0
1750,2
1751,0
1752,1
1753,1
1754,0
1755,0
1756,2
1757,0
1758,0
1759,0
1760,0
1761,2
1762,0
1763,0
1764,2
1765,2
1766,2
1767,2
1768,1
1769,2
1770,0
1771,1
1772,2
1773,0
1774,0
1775,0
1776,1
1777,2
1778,0
1779,1
1780,1
1781,1
1782,1
1783,2
1784,2
1785,1
1786,0
1787,0
1788,1
1789,0
1790,2
1791,1
1792,0
1793,1
1794,1
1795,1
1796,1
1797,2
1798,2
1799,1
1800,0
1801,1
1802,0
1803,2
1804,1
1805,2
1806,0
1807,1
1808,1
1809,1
1810,0
1811,1
1812,1
1813,2
1814,1
1815,1
1816,1
1817,1
1818,2
1819,1
1820,1
1821,2
1822,1
1823,1
1824,2
1825,0
1826,0
1827,1
1828,1
1829,2
1830,1
1831,0
1832,1
1833,0
1834,1
1835,2
1836,1
1837,0
1838,1
1839,1
1840,1
1841,1
1842,1
1843,0
1844,1
1845,1
1846,0
1847,2
1848,0
1849,2
1850,0
1851,0
1852,2
1853,0
1854,1
1855,0
1856,2
1857,0
1858,0
1859,2
1860,2
1861,2
1862,2
1863,1
1864,0
1865,0
1866,1
1867,1
1868,0
1869,2
1870,0
1871,2
1872,1
1873,0
1874,1
1875,1
1876,2
1877,1
1878,0
1879,2
1880,0
1881,0
1882,1
1883,2
1884,1
1885,0
1886,2
1887,2
1888,1
1889,0
1890,2
1891,0
1892,1
1893,2
1894,0
1895,0
1896,1
1897,2
1898,0
1899,2
1900,2
1901,1
1902,2
1903,2
1904,0
1905,1
1906,0
1907,1
1908,0
1909,1
1910,1
1911,2
1912,0
1913,2
1914,1
1915,1
1916,1
1917,0
1918,2
1919,1
1920,1
1921,0
1922,1
1923,2
1924,2
1925,2
1926,2
1927,0
1928,1
1929,2
1930,0
1931,1
1932,2
1933,1
1934,0
1935,2
1936,2
1937,1
1938,1
1939,2
1940,0
1941,2
1942,2
1943,2
1944,1
1945,1
1946,1
1947,0
1948,0
1949,0
1950,1
1951,1
1952,1
1953,2
1954,0
1955,0
1956,2
1957,0
1958,0
1959,1
1960,0
1961,1
1962,2
1963,0
1964,0
1965,0
1966,1
1967,1
1968,1
1969,2
1970,1
1971,1
1972,1
1973,0
1974,0
1975,2
1976,1
1977,1
1978,0
1979,1
1980,2
1981,0
1982,1
1983,1
1984,1
1985,2
1986,2
1987,0
1988,2
1989,1
1990,2
1991,1
1992,2
1993,2
1994,0
1995,2
1996,1
1997,0
1998,0
1999,2
2000,2
2001,2
2002,0
2003,0
2004,0
2005,1
2006,0
2007,0
2008,2
2009,0
2010,1
2011,1
2012,1
2013,0
2014,0
2015,2
2016,0
2017,1
2018,1
2019,1
2020,2
2021,1
2022,1
2023,0
2024,2
2025,0
2026,1
2027,1
2028,0
2029,1
2030,0
2031,0
2032,0
2033,2
2034,0
2035,1
2036,0
2037,0
2038,0
2039,1
2040,2
2041,0
2042,2
2043,0
2044,0
2045,0
2046,0
2047,1
2048,2
2049,1
2050,2
2051,2
2052,0
2053,0
2054,2
2055,2
2056,1
2057,0
2058,1
2059,1
2060,1
2061,0
2062,1
2063,0
2064,1
2065,0
2066,2
2067,2
2068,0
2069,1
2070,0
2071,1
2072,2
2073,0
2074,2
2075,2
2076,1
2077,2
2078,1
2079,0
2080,2
2081,1
2082,0
2083,2
2084,0
2085,0
2086,2
2087,0
2088,1
2089,1
2090,1
2091,2
2092,1
2093,1
2094,2
2095,0
2096,2
2097,0
2098,0
2099,1
2100,1
2101,2
2102,2
2103,2
2104,1
2105,1
2106,0
2107,1
2108,2
2109,0
2110,1
2111,1
2112,1
2113,0
2114,2
2115,1
2116,1
2117,1
2118,2
2119,1
2120,2
2121,1
2122,1
2123,1
2124,1
2125,2
2126,0
2127,1
2128,0
2129,1
2130,0
2131,2
2132,0
2133,0
2134,2
2135,1
2136,2
2137,1
2138,0
2139,0
2140,1
2141,2
2142,1
2143,1
2144,0
2145,1
2146,0
2147,0
2148,1
2149,2
2150,2
2151,0
2152,1
2153,0
2154,0
2155,1
2156,1
2157,0
2158,2
2159,2
2160,1
2161,0
2162,2
2163,2
2164,1
2165,0
2166,0
2167,0
2168,0
2169,0
2170,2
2171,0
2172,1
2173,0
2174,1
2175,1
2176,1
2177,2
2178,2
2179,1
2180,2
2181,0
2182,2
2183,0
2184,0
2185,0
2186,0
2187,2
2188,1
2189,1
2190,0
2191,1
2192,0
2193,2
2194,1
2195,0
2196,1
2197,1
2198,0
2199,1
2200,0
2201,2
2202,2
2203,0
2204,2
2205,0
2206,1
2207,0
2208,0
2209,0
2210,1
2211,1
2212,1
2213,1
2214,0
2215,2
2216,0
2217,2
2218,1
2219,0
2220,2
2221,0
2222,2
2223,1
2224,2
2225,1
2226,1
2227,0
2228,2
2229,1
2230,0
2231,0
2232,0
2233,1
2234,0
2235,1
2236,0
2237,2
2238,2
2239,0
2240,1
2241,0
2242,1
2243,0
2244,1
2245,1
2246,1
2247,0
2248,1
2249,0
2250,0
2251,0
2252,1
2253,0
2254,0
2255,2
2256,1
2257,2
2258,0
2259,2
2260,1
2261,0
2262,1
2263,0
2264,2
2265,0
2266,2
2267,1
2268,1
2269,1
2270,2
2271,2
2272,2
2273,0
2274,2
2275,1
2276,0
2277,0
2278,0
2279,2
2280,0
2281,2
2282,0
2283,1
2284,1
2285,2
2286,2
2287,0
2288,2
2289,1
2290,2
2291,0
2292,0
2293,0
2294,1
2295,1
2296,0
2297,1
2298,1
2299,2
2300,2
2301,0
2302,0
2303,2
2304,1
2305,1
2306,1
2307,2
2308,2
2309,2
2310,0
2311,0
2312,1
2313,0
2314,0
2315,0
2316,0
2317,1
2318,0
2319,2
2320,1
2321,0
2322,1
2323,1
2324,0
2325,2
2326,2
2327,1
2328,1
2329,0
2330,1
2331,2
2332,1
2333,0
2334,1
2335,0
2336,1
2337,0
2338,0
2339,0
2340,0
2341,1
2342,1
2343,1
2344,2
2345,2
2346,1
2347,1
2348,2
2349,0
2350,1
2351,1
2352,0
2353,1
2354,2
2355,0
2356,2
2357,2
2358,1
2359,1
2360,0
2361,1
2362,0
2363,0
2364,2
2365,1
2366,0
2367,1
2368,1
2369,0
2370,0
2371,1
2372,2
2373,0
2374,2
2375,0
2376,1
2377,2
2378,1
2379,2
2380,0
2381,2
2382,0
2383,2
2384,1
2385,1
2386,1
2387,0
2388,0
2389,1
2390,0
2391,0
2392,1
2393,0
2394,1
2395,1
2396,0
2397,0
2398,1
2399,1
2400,1
2401,0
2402,2
2403,1
2404,0
2405,1
2406,2
2407,1
2408,2
2409,1
2410,0
2411,2
2412,0
2413,1
2414,0
2415,1
2416,0
2417,0
2418,1
2419,0
2420,2
2421,2
2422,1
2423,1
2424,1
2425,0
2426,2
2427,1
2428,1
2429,2
2430,1
2431,1
2432,1
2433,2
2434,2
2435,1
2436,2
2437,1
2438,0
2439,2
2440,2
2441,1
2442,1
2443,1
2444,2
2445,0
2446,0
2447,0
2448,2
2449,0
2450,0
2451,0
2452,0
2453,1
2454,2
2455,2
2456,0
2457,1
2458,1
2459,1
2460,2
2461,2
2462,1
2463,0
2464,2
2465,2
2466,1
2467,0
2468,1
2469,1
2470,1
2471,2
2472,1
2473,1
2474,2
2475,0
2476,0
2477,0
2478,0
2479,1
2480,0
2481,1
2482,2
2483,0
2484,1
2485,0
2486,1
2487,0
2488,0
2489,2
2490,0
2491,2
2492,2
2493,2
2494,1
2495,1
2496,0
2497,0
2498,1
2499,2
2500,1
2501,1
2502,1
2503,2
2504,1
2505,0
2506,1
2507,1
2508,0
2509,0
2510,2
2511,0
2512,0
2513,1
2514,1
2515,1
2516,1
2517,1
2518,1
2519,1
2520,2
2521,1
2522,1
2523,2
2524,0
2525,0
2526,0
2527,2
2528,1
2529,1
2530,1
2531,1
2532,0
2533,2
2534,0
2535,2
2536,1
2537,0
2538,2
2539,0
2540,1
2541,2
2542,1
2543,2
2544,0
2545,0
2546,1
2547,1
2548,0
2549,1
2550,1
2551,1
2552,1
2553,1
2554,1
2555,2
2556,0
2557,0
2558,1
2559,2
2560,2
2561,2
2562,2
2563,0
2564,0
2565,1
2566,0
2567,1
2568,2
2569,0
2570,2
2571,1
2572,0
2573,1
2574,1
2575,2
2576,2
2577,0
2578,1
2579,0
2580,1
2581,0
2582,1
2583,0
2584,1
2585,2
2586,0
2587,1
2588,2
2589,0
2590,1
2591,0
2592,1
2593,1
2594,0
2595,0
2596,0
2597,1
2598,1
2599,0
2600,2
2601,0
2602,0
2603,2
2604,1
2605,0
2606,1
2607,1
2608,0
2609,0
2610,0
2611,1
2612,1
2613,0
2614,1
2615,0
2616,2
2617,2
2618,2
2619,0
2620,1
2621,2
2622,0
2623,0
2624,1
2625,1
2626,0
2627,1
2628,1
2629,1
2630,0
2631,1
2632,2
2633,1
2634,0
2635,1
2636,1
2637,1
2638,0
2639,2
2640,0
2641,1
2642,1
2643,1
2644,2
2645,1
2646,1
2647,2
2648,2
2649,0
2650,0
2651,1
2652,0
2653,2
2654,2
2655,1
2656,2
2657,2
2658,1
2659,1
2660,0
2661,2
2662,2
2663,0
2664,1
2665,0
2666,1
2667,2
2668,1
2669,0
2670,2
2671,0
2672,0
2673,1
2674,0
2675,2
2676,2
2677,0
2678,1
2679,0
2680,1
2681,0
2682,2
2683,2
2684,1
2685,1
2686,1
2687,1
2688,0
2689,0
2690,0
2691,2
2692,1
2693,1
2694,2
2695,1
2696,0
2697,1
2698,1
2699,2
2700,0
2701,0
2702,0
2703,2
2704,0
2705,1
2706,1
2707,0
2708,1
2709,2
2710,2
2711,0
2712,2
2713,1
2714,2
2715,2
2716,0
2717,1
2718,0
2719,2
2720,0
2721,1
2722,1
2723,1
2724,0
2725,0
2726,1
2727,1
2728,0
2729,1
2730,1
2731,1
2732,1
2733,0
2734,0
2735,2
2736,2
2737,0
2738,1
2739,1
2740,2
2741,2
2742,1
2743,2
2744,2
2745,1
2746,2
2747,1
2748,2
2749,2
2750,2
2751,2
2752,1
2753,0
2754,0
2755,0
2756,1
2757,1
2758,1
2759,0
2760,0
2761,0
2762,0
2763,2
2764,0
2765,1
2766,2
2767,1
2768,0
2769,1
2770,2
2771,0
2772,2
2773,1
2774,1
2775,1
2776,0
2777,2
2778,2
2779,1
2780,0
2781,0
2782,0
2783,0
2784,1
2785,1
2786,1
2787,1
2788,0
2789,2
2790,1
2791,1
2792,0
2793,1
2794,2
2795,1
2796,0
2797,0
2798,0
2799,0
2800,0
2801,0
2802,1
2803,2
2804,1
2805,2
2806,0
2807,2
2808,2
2809,2
2810,0
2811,1
2812,2
2813,1
2814,0
2815,0
2816,2
2817,2
2818,0
2819,2
2820,0
2821,0
2822,0
2823,2
2824,1
2825,1
2826,2
2827,0
2828,0
2829,1
2830,1
2831,0
2832,0
2833,2
2834,0
2835,1
2836,2
2837,2
2838,0
2839,1
2840,1
2841,2
2842,2
2843,2
2844,1
2845,0
2846,0
2847,0
2848,2
2849,0
2850,2
2851,2
2852,2
2853,1
2854,1
2855,0
2856,1
2857,1
2858,0
2859,0
2860,0
2861,2
2862,1
2863,1
2864,0
2865,0
2866,1
2867,0
2868,0
2869,1
2870,2
2871,2
2872,0
2873,2
2874,0
2875,0
2876,1
2877,1
2878,1
2879,1
2880,2
2881,1
2882,1
2883,2
2884,2
2885,2
2886,1
2887,2
2888,1
2889,1
2890,0
2891,1
2892,2
2893,2
2894,2
2895,2
2896,2
2897,1
2898,0
2899,2
2900,1
2901,2
2902,0
2903,1
2904,2
2905,2
2906,2
2907,2
2908,0
2909,2
2910,1
2911,2
2912,1
2913,1
2914,1
2915,0
2916,0
2917,1
2918,1
2919,2
2920,1
2921,1
2922,0
2923,2
2924,0
2925,0
2926,1
2927,1
2928,1
2929,1
2930,0
2931,0
2932,2
2933,0
2934,0
2935,1
2936,1
2937,1
2938,0
2939,1
2940,2
2941,0
2942,1
2943,0
2944,0
2945,2
2946,2
2947,1
2948,2
2949,1
2950,2
2951,2
2952,1
2953,1
2954,1
2955,1
2956,0
2957,2
2958,0
2959,0
2960,0
2961,1
2962,0
2963,1
2964,2
2965,2
2966,0
2967,1
2968,2
2969,1
2970,1
2971,1
2972,0
2973,0
2974,2
2975,2
2976,0
2977,1
2978,1
2979,2
2980,1
2981,1
2982,0
2983,1
2984,0
2985,1
2986,0
2987,1
2988,0
2989,1
2990,2
2991,0
2992,2
2993,2
2994,0
2995,0
